File:    C:\exports\T804.txt
Created: Friday, April 28, 2017 12:54:49 PM
Header time format: Absolute
Time of first sample: 118 12:53:47.693618299
Title:   T804

Time	Vel 1 Sense	SG3 TBar Axial	Thermocouple	Flash Trigger	TBar Poisson	IR 1	Gun Fire 24V	Vel 2 Sense	SG2 IBar	Photron Exp Out 1	Photron Exp Out 2	IR 2	Ev C1_01	Ev C1_08
s	V	V	V	V	V		V	V	V					
0.0023205	4.8781	-0.0359419	-4.19924E-005	4.96947	-0.0265151	0	23.9167	4.89123	0.00574994	0	0	0	0	0
0.002321	4.87946	-0.0358915	-4.19924E-005	4.97355	-0.0265049	0	23.91	4.89055	0.00570978	0	0	0	0	0
0.0023215	4.87912	-0.0360058	-4.19924E-005	4.97015	-0.0265355	0	23.9032	4.88783	0.00567296	0	0	0	0	0
0.002322	4.88048	-0.0359385	-4.19924E-005	4.97628	-0.0264606	0	23.8965	4.88987	0.0056897	0	0	0	0	0
0.0023225	4.87878	-0.0359251	-4.19924E-005	4.96947	-0.0265321	0	23.8914	4.88851	0.00569974	0	0	0	0	0
0.002323	4.8781	-0.0359217	-4.19924E-005	4.97491	-0.0265967	0	23.8897	4.88817	0.00561941	0	0	0	0	0
0.0023235	4.87708	-0.0359116	-4.19924E-005	4.97968	-0.0265151	0	23.8897	4.88749	0.00560602	0	0	0	0	0
0.002324	4.87708	-0.0358376	-4.19924E-005	4.97423	-0.0265355	0	23.8897	4.88987	0.00555917	0	0	0	0	0
0.0023245	4.87844	-0.035841	-4.19924E-005	4.97219	-0.0265151	0	23.8897	4.89055	0.00553574	0	0	0	0	0
0.002325	4.87641	-0.0358578	-4.19924E-005	4.97559	-0.0266682	0	23.8881	4.88953	0.00547215	0	0	0	0	0
0.0023255	4.87776	-0.0358746	-4.19924E-005	4.97355	-0.0265661	0	23.8864	4.88953	0.00562276	0	0	0	0	0
0.002326	4.87878	-0.035804	-4.19924E-005	4.97083	-0.0265933	0	23.883	4.88987	0.00558594	0	0	0	0	0
0.0023265	4.87403	-0.0358007	-4.19924E-005	4.979	-0.0266069	0	23.883	4.88885	0.00560937	0	0	0	0	0
0.002327	4.87674	-0.0358141	-4.53391E-005	4.96334	-0.0266001	0	23.883	4.88987	0.00557255	0	0	0	0	0
0.0023275	4.87742	-0.0357637	-4.53391E-005	4.96947	-0.0266069	0	23.8847	4.88953	0.00554913	0	0	0	0	0
0.002328	4.88115	-0.0357738	-4.86858E-005	4.97832	-0.0266001	0	23.883	4.89191	0.00549558	0	0	0	0	0
0.0023285	4.88115	-0.0357536	-4.86858E-005	4.97219	-0.0266069	0	23.8796	4.88919	0.00544872	0	0	0	0	0
0.002329	4.87844	-0.03573	-5.20325E-005	4.98104	-0.0266852	0	23.8779	4.89123	0.00541525	0	0	0	0	0
0.0023295	4.87573	-0.0356628	-5.20325E-005	4.97015	-0.0266716	0	23.8779	4.88681	0.00543868	0	0	0	0	0
0.00233	4.8781	-0.0356392	-5.53791E-005	4.97559	-0.0265967	0	23.8813	4.88987	0.00544203	0	0	0	0	0
0.0023305	4.87742	-0.0356392	-5.53791E-005	4.95925	-0.0266579	0	23.8864	4.88681	0.00539182	0	0	0	0	0
0.002331	4.88082	-0.035646	-5.53791E-005	4.97628	-0.0266784	0	23.8965	4.88851	0.00540521	0	0	0	0	0
0.0023315	4.8781	-0.0355787	-5.87258E-005	4.97559	-0.0266341	0	23.915	4.89055	0.00540521	0	0	0	0	0
0.002332	4.87776	-0.0355484	-5.87258E-005	4.97628	-0.0267056	0	23.9336	4.88851	0.00535835	0	0	0	0	0
0.0023325	4.87776	-0.0355653	-5.87258E-005	4.97423	-0.0266716	0	23.9454	4.89021	0.00539852	0	0	0	0	0
0.002333	4.87742	-0.0355854	-5.87258E-005	4.96947	-0.026743	0	23.9487	4.88919	0.00534496	0	0	0	0	0
0.0023335	4.8781	-0.0354913	-5.87258E-005	4.97151	-0.0267124	0	23.9454	4.89293	0.00532488	0	0	0	0	0
0.002334	4.87708	-0.0355114	-5.53791E-005	4.97696	-0.0266988	0	23.9403	4.89089	0.00537174	0	0	0	0	0
0.0023345	4.87844	-0.0354576	-5.53791E-005	4.97491	-0.0268178	0	23.9353	4.88953	0.00523786	0	0	0	0	0
0.002335	4.8781	-0.0354845	-5.53791E-005	4.97219	-0.0267702	0	23.9285	4.88919	0.00529476	0	0	0	0	0
0.0023355	4.88115	-0.0354173	-5.53791E-005	4.97015	-0.0266852	0	23.9201	4.89055	0.00524456	0	0	0	0	0
0.002336	4.87742	-0.0354442	-5.53791E-005	4.97491	-0.0267702	0	23.9117	4.88987	0.00528472	0	0	0	0	0
0.0023365	4.87742	-0.0353198	-5.53791E-005	4.96879	-0.0267124	0	23.9049	4.89123	0.00520439	0	0	0	0	0
0.002337	4.87742	-0.0352962	-5.20325E-005	4.96947	-0.0268042	0	23.8999	4.88851	0.00528807	0	0	0	0	0
0.0023375	4.87844	-0.0353063	-5.20325E-005	4.97015	-0.0268212	0	23.8982	4.88953	0.00524121	0	0	0	0	0
0.002338	4.87912	-0.0353029	-4.86858E-005	4.97287	-0.0268417	0	23.8948	4.88851	0.0051408	0	0	0	0	0
0.0023385	4.87742	-0.0352458	-4.86858E-005	4.97559	-0.0268144	0	23.8931	4.89055	0.00517762	0	0	0	0	0
0.002339	4.88048	-0.0352693	-4.53391E-005	4.97491	-0.0269097	0	23.8897	4.88715	0.00511403	0	0	0	0	0
0.0023395	4.87776	-0.0351651	-4.19924E-005	4.96674	-0.0268485	0	23.8897	4.88783	0.00510399	0	0	0	0	0
0.00234	4.87844	-0.0351785	-4.19924E-005	4.96334	-0.02676	0	23.8897	4.88817	0.0051408	0	0	0	0	0
0.0023405	4.8781	-0.0351415	-3.86458E-005	4.97491	-0.0268281	0	23.8897	4.88885	0.00506382	0	0	0	0	0
0.002341	4.87776	-0.0351113	-3.52991E-005	4.97355	-0.0269199	0	23.8897	4.88987	0.00505713	0	0	0	0	0
0.0023415	4.87708	-0.0351382	-3.52991E-005	4.97832	-0.0268723	0	23.8897	4.89055	0.00508391	0	0	0	0	0
0.002342	4.87912	-0.0351483	-3.19524E-005	4.97083	-0.0269199	0	23.8881	4.89021	0.00506048	0	0	0	0	0
0.0023425	4.8781	-0.0350743	-3.19524E-005	4.96538	-0.0269267	0	23.8864	4.88987	0.00506717	0	0	0	0	0
0.002343	4.87641	-0.0350104	-2.86057E-005	4.97219	-0.0268825	0	23.8864	4.88885	0.00507052	0	0	0	0	0
0.0023435	4.87946	-0.035007	-2.86057E-005	4.97219	-0.0268212	0	23.8864	4.88953	0.00514415	0	0	0	0	0
0.002344	4.87776	-0.0349835	-2.86057E-005	4.97832	-0.0269505	0	23.8881	4.88953	0.00486636	0	0	0	0	0
0.0023445	4.87776	-0.0349969	-2.86057E-005	4.97832	-0.0269777	0	23.8881	4.89157	0.00498684	0	0	0	0	0
0.002345	4.87912	-0.0349229	-2.86057E-005	4.97696	-0.0269641	0	23.8864	4.88851	0.00490987	0	0	0	0	0
0.0023455	4.87776	-0.0349229	-2.86057E-005	4.97559	-0.0269777	0	23.8847	4.88715	0.00489648	0	0	0	0	0
0.002346	4.87573	-0.0348826	-2.86057E-005	4.97423	-0.0269335	0	23.8881	4.88817	0.00488978	0	0	0	0	0
0.0023465	4.88082	-0.0348725	-2.86057E-005	4.97151	-0.0270118	0	23.8999	4.88987	0.00483958	0	0	0	0	0
0.002347	4.87776	-0.0348321	-2.86057E-005	4.97151	-0.0269369	0	23.9218	4.88953	0.00482285	0	0	0	0	0
0.0023475	4.87912	-0.0348221	-3.19524E-005	4.97559	-0.0269982	0	23.942	4.88953	0.00481615	0	0	0	0	0
0.002348	4.87708	-0.0348254	-3.19524E-005	4.98104	-0.0270288	0	23.9521	4.88783	0.00480276	0	0	0	0	0
0.0023485	4.87641	-0.0348288	-3.19524E-005	4.979	-0.0270016	0	23.9521	4.89055	0.00469232	0	0	0	0	0
0.002349	4.87742	-0.0347716	-3.52991E-005	4.97491	-0.0269982	0	23.9454	4.88953	0.00470236	0	0	0	0	0
0.0023495	4.87573	-0.0347346	-3.52991E-005	4.97423	-0.0269709	0	23.9369	4.88681	0.00470236	0	0	0	0	0
0.00235	4.87912	-0.0347178	-3.52991E-005	4.97355	-0.0269233	0	23.9336	4.88647	0.00466554	0	0	0	0	0
0.0023505	4.8798	-0.0347447	-3.86458E-005	4.97696	-0.0269777	0	23.9285	4.88885	0.00467893	0	0	0	0	0
0.002351	4.8798	-0.0346842	-3.86458E-005	4.98036	-0.027005	0	23.9235	4.88919	0.00460864	0	0	0	0	0
0.0023515	4.8798	-0.0346943	-3.86458E-005	4.97287	-0.027073	0	23.9167	4.88885	0.00455844	0	0	0	0	0
0.002352	4.87674	-0.0347178	-4.19924E-005	4.97355	-0.0270934	0	23.9083	4.88987	0.00451828	0	0	0	0	0
0.0023525	4.87539	-0.0347245	-4.19924E-005	4.97355	-0.027039	0	23.9015	4.88953	0.00457852	0	0	0	0	0
0.002353	4.87742	-0.0346405	-4.19924E-005	4.97151	-0.0269301	0	23.8982	4.88817	0.00468228	0	0	0	0	0
0.0023535	4.87844	-0.0346775	-4.19924E-005	4.97423	-0.0270356	0	23.8965	4.89021	0.00450824	0	0	0	0	0
0.002354	4.87878	-0.0346539	-4.53391E-005	4.97355	-0.0270696	0	23.8965	4.89089	0.00447811	0	0	0	0	0
0.0023545	4.87946	-0.034701	-4.53391E-005	4.97151	-0.0270526	0	23.8965	4.88817	0.00448481	0	0	0	0	0
0.002355	4.87946	-0.0346539	-4.53391E-005	4.97151	-0.0270866	0	23.8965	4.89055	0.0045417	0	0	0	0	0
0.0023555	4.87742	-0.0346337	-4.53391E-005	4.97219	-0.0270934	0	23.8948	4.88817	0.00447811	0	0	0	0	0
0.002356	4.87471	-0.0346035	-4.19924E-005	4.97423	-0.027141	0	23.8931	4.88953	0.00441452	0	0	0	0	0
0.0023565	4.8781	-0.0346203	-4.19924E-005	4.96947	-0.027022	0	23.8931	4.89157	0.00451828	0	0	0	0	0
0.002357	4.87912	-0.0345833	-4.19924E-005	4.97287	-0.0270798	0	23.8931	4.89089	0.00446473	0	0	0	0	0
0.0023575	4.87844	-0.0345698	-4.19924E-005	4.96947	-0.0270458	0	23.8914	4.88851	0.00442456	0	0	0	0	0
0.002358	4.8798	-0.0346573	-4.19924E-005	4.97968	-0.0270662	0	23.8897	4.88885	0.0044346	0	0	0	0	0
0.0023585	4.87912	-0.0346707	-4.19924E-005	4.97083	-0.0271138	0	23.8881	4.88953	0.00441787	0	0	0	0	0
0.002359	4.87607	-0.0345867	-4.19924E-005	4.97151	-0.0270662	0	23.8864	4.88953	0.0044346	0	0	0	0	0
0.0023595	4.87539	-0.0345833	-4.19924E-005	4.97219	-0.0270492	0	23.8847	4.89021	0.00440783	0	0	0	0	0
0.00236	4.87573	-0.03459	-4.19924E-005	4.96674	-0.0270152	0	23.8864	4.89021	0.00441118	0	0	0	0	0
0.0023605	4.87946	-0.0346304	-4.53391E-005	4.97015	-0.0270492	0	23.8864	4.88919	0.00436097	0	0	0	0	0
0.002361	4.87776	-0.0346573	-4.53391E-005	4.97628	-0.0270866	0	23.8864	4.89225	0.0043844	0	0	0	0	0
0.0023615	4.87844	-0.0346371	-4.53391E-005	4.97015	-0.0270424	0	23.8897	4.89123	0.00440113	0	0	0	0	0
0.002362	4.87641	-0.0347144	-4.53391E-005	4.98172	-0.0270764	0	23.9049	4.88885	0.00435762	0	0	0	0	0
0.0023625	4.87708	-0.0346472	-4.86858E-005	4.98513	-0.0269879	0	23.9251	4.88851	0.00447477	0	0	0	0	0
0.002363	4.87573	-0.0346136	-4.86858E-005	4.97083	-0.0269914	0	23.942	4.88987	0.00440113	0	0	0	0	0
0.0023635	4.87946	-0.0347044	-4.86858E-005	4.98172	-0.0270628	0	23.9487	4.89021	0.00434424	0	0	0	0	0
0.002364	4.87708	-0.0347279	-4.86858E-005	4.96879	-0.0270152	0	23.9471	4.89191	0.00432416	0	0	0	0	0
0.0023645	4.87776	-0.0346539	-5.20325E-005	4.97491	-0.0269879	0	23.942	4.88953	0.00437771	0	0	0	0	0
0.002365	4.87776	-0.0347044	-5.20325E-005	4.97423	-0.0269879	0	23.9336	4.89055	0.00430073	0	0	0	0	0
0.0023655	4.87912	-0.0347245	-5.20325E-005	4.96606	-0.0270254	0	23.9235	4.88919	0.00428399	0	0	0	0	0
0.002366	4.87674	-0.0347514	-5.20325E-005	4.97287	-0.0270424	0	23.9167	4.89021	0.0044346	0	0	0	0	0
0.0023665	4.87539	-0.0346842	-5.53791E-005	4.98036	-0.0269641	0	23.91	4.88783	0.00431411	0	0	0	0	0
0.002367	4.87844	-0.0347313	-5.53791E-005	4.97015	-0.027005	0	23.9049	4.88885	0.00430073	0	0	0	0	0
0.0023675	4.8781	-0.0347615	-5.53791E-005	4.96742	-0.0269403	0	23.8999	4.88885	0.00436767	0	0	0	0	0
0.002368	4.88014	-0.0348153	-5.53791E-005	4.97355	-0.0270424	0	23.8931	4.89021	0.00431411	0	0	0	0	0
0.0023685	4.87742	-0.0348052	-5.53791E-005	4.96674	-0.0270016	0	23.8881	4.89021	0.00433085	0	0	0	0	0
0.002369	4.87471	-0.0347952	-5.53791E-005	4.9681	-0.0269879	0	23.8864	4.89055	0.00437101	0	0	0	0	0
0.0023695	4.87505	-0.0348624	-5.53791E-005	4.97219	-0.0269675	0	23.8847	4.89089	0.00440448	0	0	0	0	0
0.00237	4.87369	-0.0348725	-5.53791E-005	4.97628	-0.0269165	0	23.8864	4.88919	0.00441787	0	0	0	0	0
0.0023705	4.8781	-0.0348019	-5.53791E-005	4.96674	-0.0270526	0	23.8864	4.88987	0.00435428	0	0	0	0	0
0.002371	4.87878	-0.0348725	-5.53791E-005	4.9824	-0.0269233	0	23.8864	4.89021	0.00429069	0	0	0	0	0
0.0023715	4.87878	-0.0348557	-5.53791E-005	4.98104	-0.027022	0	23.8847	4.89191	0.00439444	0	0	0	0	0
0.002372	4.8781	-0.034849	-5.53791E-005	4.97219	-0.0269743	0	23.883	4.88715	0.0043844	0	0	0	0	0
0.0023725	4.87708	-0.034849	-5.53791E-005	4.97491	-0.0268893	0	23.8813	4.88851	0.00441118	0	0	0	0	0
0.002373	4.8781	-0.034896	-5.53791E-005	4.98172	-0.0269471	0	23.8813	4.89123	0.00432081	0	0	0	0	0
0.0023735	4.87742	-0.034896	-5.53791E-005	4.97628	-0.0269233	0	23.883	4.89021	0.00432416	0	0	0	0	0
0.002374	4.87878	-0.0349532	-5.53791E-005	4.96879	-0.0269063	0	23.883	4.88885	0.0043275	0	0	0	0	0
0.0023745	4.8798	-0.0350003	-5.53791E-005	4.97355	-0.0269777	0	23.8813	4.89089	0.00430407	0	0	0	0	0
0.002375	4.87776	-0.0349028	-5.53791E-005	4.97491	-0.0269879	0	23.8796	4.88987	0.0043275	0	0	0	0	0
0.0023755	4.87708	-0.0349633	-5.53791E-005	4.97219	-0.0269199	0	23.8796	4.88919	0.00433085	0	0	0	0	0
0.002376	4.87641	-0.0349599	-5.20325E-005	4.97696	-0.0269199	0	23.8779	4.88885	0.00431411	0	0	0	0	0
0.0023765	4.87844	-0.0349162	-5.20325E-005	4.97628	-0.0269097	0	23.8813	4.88783	0.00437436	0	0	0	0	0
0.002377	4.87844	-0.0349868	-4.86858E-005	4.97219	-0.0268961	0	23.8931	4.89055	0.00444799	0	0	0	0	0
0.0023775	4.87742	-0.0349835	-4.86858E-005	4.96947	-0.0269335	0	23.9133	4.88919	0.00439109	0	0	0	0	0
0.002378	4.87912	-0.0349532	-4.53391E-005	4.96947	-0.0269743	0	23.9336	4.88851	0.00445134	0	0	0	0	0
0.0023785	4.87708	-0.0349061	-4.53391E-005	4.97287	-0.0269709	0	23.9437	4.89055	0.00439444	0	0	0	0	0
0.002379	4.87776	-0.0349498	-4.19924E-005	4.97287	-0.0269369	0	23.9454	4.88715	0.00445803	0	0	0	0	0
0.0023795	4.87573	-0.0350137	-4.19924E-005	4.97832	-0.0268689	0	23.9403	4.88579	0.00453501	0	0	0	0	0
0.00238	4.87878	-0.0350037	-4.19924E-005	4.96879	-0.0268451	0	23.9336	4.88987	0.0045484	0	0	0	0	0
0.0023805	4.8781	-0.0349633	-3.86458E-005	4.97696	-0.0268519	0	23.9268	4.89089	0.00453836	0	0	0	0	0
0.002381	4.87946	-0.0350272	-3.86458E-005	4.97151	-0.0269573	0	23.9201	4.89123	0.00451828	0	0	0	0	0
0.0023815	4.87742	-0.0350541	-3.86458E-005	4.96606	-0.0268927	0	23.9117	4.88885	0.00454505	0	0	0	0	0
0.002382	4.87776	-0.0350776	-4.19924E-005	4.97491	-0.0268246	0	23.9049	4.88919	0.00464881	0	0	0	0	0
0.0023825	4.8781	-0.0350205	-4.19924E-005	4.97219	-0.0269063	0	23.8982	4.88885	0.00451158	0	0	0	0	0
0.002383	4.87844	-0.0350171	-4.19924E-005	4.97628	-0.0268927	0	23.8931	4.89021	0.00456513	0	0	0	0	0
0.0023835	4.87776	-0.0350373	-4.19924E-005	4.97832	-0.0269097	0	23.8897	4.88647	0.00457183	0	0	0	0	0
0.002384	4.87742	-0.0350339	-4.19924E-005	4.97423	-0.0269097	0	23.8881	4.89225	0.00457183	0	0	0	0	0
0.0023845	4.87776	-0.0350306	-4.53391E-005	4.96606	-0.0269131	0	23.8864	4.88681	0.00453836	0	0	0	0	0
0.002385	4.87776	-0.0351113	-4.53391E-005	4.96947	-0.0268553	0	23.8847	4.88647	0.00453166	0	0	0	0	0
0.0023855	4.87335	-0.0350709	-4.53391E-005	4.97423	-0.0268178	0	23.8847	4.88919	0.00455175	0	0	0	0	0
0.002386	4.87641	-0.0350608	-4.86858E-005	4.9681	-0.0268893	0	23.8847	4.88919	0.0046555	0	0	0	0	0
0.0023865	4.87878	-0.035118	-4.86858E-005	4.97355	-0.0268349	0	23.8847	4.88851	0.00466889	0	0	0	0	0
0.002387	4.8781	-0.0350776	-4.86858E-005	4.97423	-0.0268587	0	23.8864	4.89191	0.00463542	0	0	0	0	0
0.0023875	4.88082	-0.0350877	-4.86858E-005	4.97151	-0.0269029	0	23.8864	4.89055	0.00471574	0	0	0	0	0
0.002388	4.87573	-0.0351045	-4.86858E-005	4.97559	-0.0268655	0	23.8847	4.88681	0.00463207	0	0	0	0	0
0.0023885	4.87912	-0.0350507	-4.86858E-005	4.979	-0.0268655	0	23.883	4.88919	0.00460195	0	0	0	0	0
0.002389	4.87403	-0.0350339	-4.86858E-005	4.98036	-0.0268417	0	23.8813	4.88953	0.00460864	0	0	0	0	0
0.0023895	4.87674	-0.0351146	-4.86858E-005	4.97628	-0.0268417	0	23.8813	4.89055	0.00470905	0	0	0	0	0
0.00239	4.87607	-0.0350709	-4.86858E-005	4.97968	-0.0268008	0	23.883	4.88851	0.00467223	0	0	0	0	0
0.0023905	4.87878	-0.035155	-4.86858E-005	4.97355	-0.0268859	0	23.8847	4.89089	0.0046053	0	0	0	0	0
0.002391	4.8781	-0.035118	-4.86858E-005	4.97287	-0.0268383	0	23.8847	4.89021	0.0046555	0	0	0	0	0
0.0023915	4.8781	-0.0351247	-5.20325E-005	4.98785	-0.0269131	0	23.8847	4.89089	0.00462872	0	0	0	0	0
0.002392	4.87742	-0.0350575	-5.20325E-005	4.98785	-0.0268553	0	23.8881	4.88715	0.00459191	0	0	0	0	0
0.0023925	4.87437	-0.0350406	-5.20325E-005	4.98036	-0.0268417	0	23.9032	4.89157	0.00455509	0	0	0	0	0
0.002393	4.87844	-0.0350743	-5.53791E-005	4.97832	-0.0267872	0	23.9268	4.89021	0.00457852	0	0	0	0	0
0.0023935	4.8781	-0.0350675	-5.53791E-005	4.97968	-0.0268825	0	23.9454	4.88953	0.00463877	0	0	0	0	0
0.002394	4.8781	-0.035118	-5.53791E-005	4.98036	-0.0268485	0	23.9538	4.89055	0.00457183	0	0	0	0	0
0.0023945	4.87708	-0.0350776	-5.53791E-005	4.98309	-0.0269301	0	23.9504	4.89055	0.00464211	0	0	0	0	0
0.002395	4.87539	-0.0350776	-5.53791E-005	4.98853	-0.0268315	0	23.9437	4.88987	0.00457517	0	0	0	0	0
0.0023955	4.87471	-0.0351348	-5.53791E-005	4.97423	-0.0268621	0	23.9369	4.88885	0.0045417	0	0	0	0	0
0.002396	4.87844	-0.0351449	-5.53791E-005	4.97219	-0.0268723	0	23.9302	4.88953	0.00458521	0	0	0	0	0
0.0023965	4.87708	-0.0351415	-5.53791E-005	4.97832	-0.0268349	0	23.9251	4.88885	0.00447142	0	0	0	0	0
0.002397	4.87776	-0.0350978	-5.53791E-005	4.97287	-0.0268655	0	23.9201	4.89089	0.00454505	0	0	0	0	0
0.0023975	4.87708	-0.0351785	-5.53791E-005	4.97832	-0.0268212	0	23.9133	4.88851	0.00459526	0	0	0	0	0
0.002398	4.87708	-0.0351382	-5.53791E-005	4.98377	-0.0268825	0	23.9066	4.88953	0.00453166	0	0	0	0	0
0.0023985	4.87403	-0.0351314	-5.53791E-005	4.97628	-0.0268417	0	23.8999	4.88919	0.00456179	0	0	0	0	0
0.002399	4.87607	-0.0350743	-5.53791E-005	4.97423	-0.0268553	0	23.8948	4.89055	0.00453836	0	0	0	0	0
0.0023995	4.8781	-0.0351718	-5.53791E-005	4.97832	-0.0268315	0	23.8931	4.89089	0.00463877	0	0	0	0	0
0.0024	4.87708	-0.035155	-5.53791E-005	4.97083	-0.0269675	0	23.8931	4.89021	0.00453166	0	0	0	0	0
0.0024005	4.87878	-0.0351281	-5.53791E-005	4.97764	-0.0268859	0	23.8931	4.89225	0.00444464	0	0	0	0	0
0.002401	4.87742	-0.0351382	-5.53791E-005	4.97355	-0.0267974	0	23.8914	4.89089	0.00456513	0	0	0	0	0
0.0024015	4.87539	-0.0351314	-5.53791E-005	4.979	-0.0268042	0	23.8881	4.89021	0.00452162	0	0	0	0	0
0.002402	4.87403	-0.0351079	-5.53791E-005	4.97491	-0.0268246	0	23.8864	4.89123	0.00453501	0	0	0	0	0
0.0024025	4.87573	-0.0351113	-5.53791E-005	4.97628	-0.0268451	0	23.8847	4.89157	0.0044915	0	0	0	0	0
0.002403	4.87505	-0.0351718	-5.53791E-005	4.97151	-0.0268076	0	23.8864	4.89055	0.00451493	0	0	0	0	0
0.0024035	4.87674	-0.0351617	-5.53791E-005	4.97423	-0.0268383	0	23.8864	4.89225	0.00441118	0	0	0	0	0
0.002404	4.87437	-0.0351651	-5.53791E-005	4.98104	-0.0268553	0	23.8847	4.88919	0.00438105	0	0	0	0	0
0.0024045	4.87708	-0.0352189	-5.53791E-005	4.97696	-0.0268621	0	23.883	4.89089	0.00438775	0	0	0	0	0
0.002405	4.87471	-0.0351684	-5.53791E-005	4.97219	-0.0268621	0	23.8813	4.89089	0.00443795	0	0	0	0	0
0.0024055	4.87437	-0.0352693	-5.53791E-005	4.97559	-0.0268076	0	23.8813	4.89021	0.00441118	0	0	0	0	0
0.002406	4.87539	-0.0351752	-5.53791E-005	4.97764	-0.0268553	0	23.883	4.89361	0.00441452	0	0	0	0	0
0.0024065	4.87708	-0.0352727	-5.53791E-005	4.97083	-0.0267566	0	23.883	4.89089	0.00445469	0	0	0	0	0
0.002407	4.87573	-0.035266	-5.53791E-005	4.97968	-0.026811	0	23.8847	4.88817	0.00441787	0	0	0	0	0
0.0024075	4.87776	-0.0351987	-5.53791E-005	4.97423	-0.0268553	0	23.8931	4.88851	0.00439109	0	0	0	0	0
0.002408	4.87539	-0.0352626	-5.53791E-005	4.97423	-0.0268451	0	23.91	4.89089	0.00438775	0	0	0	0	0
0.0024085	4.87471	-0.0352021	-5.53791E-005	4.97423	-0.0268178	0	23.9302	4.89055	0.00444799	0	0	0	0	0
0.002409	4.87674	-0.0352189	-5.53791E-005	4.97628	-0.0268178	0	23.9437	4.89225	0.00444464	0	0	0	0	0
0.0024095	4.87776	-0.0352121	-5.87258E-005	4.96742	-0.0268723	0	23.9487	4.89191	0.00433085	0	0	0	0	0
0.00241	4.87641	-0.0352424	-5.87258E-005	4.9681	-0.0268621	0	23.9454	4.89123	0.00431411	0	0	0	0	0
0.0024105	4.87641	-0.0353164	-5.87258E-005	4.96947	-0.0267668	0	23.9403	4.89123	0.00442791	0	0	0	0	0
0.002411	4.87403	-0.0353029	-5.87258E-005	4.98172	-0.0267634	0	23.9336	4.88919	0.00435762	0	0	0	0	0
0.0024115	4.8781	-0.0352996	-6.20725E-005	4.97287	-0.0267532	0	23.9268	4.88953	0.00432081	0	0	0	0	0
0.002412	4.87437	-0.0352794	-6.20725E-005	4.98172	-0.0267906	0	23.9201	4.88885	0.0043342	0	0	0	0	0
0.0024125	4.87505	-0.035313	-6.20725E-005	4.96538	-0.0268042	0	23.915	4.89021	0.00436767	0	0	0	0	0
0.002413	4.8781	-0.0353029	-6.20725E-005	4.97628	-0.0267498	0	23.91	4.88953	0.00431077	0	0	0	0	0
0.0024135	4.87641	-0.0353332	-6.20725E-005	4.97628	-0.026743	0	23.9049	4.89021	0.00430073	0	0	0	0	0
0.002414	4.87674	-0.03535	-6.20725E-005	4.97968	-0.0268451	0	23.8999	4.89191	0.00430742	0	0	0	0	0
0.0024145	4.87742	-0.0353097	-5.87258E-005	4.97491	-0.0267362	0	23.8948	4.88919	0.00428734	0	0	0	0	0
0.002415	4.8781	-0.0352996	-5.87258E-005	4.97423	-0.0267872	0	23.8914	4.88953	0.00423379	0	0	0	0	0
0.0024155	4.87607	-0.0353366	-5.53791E-005	4.97628	-0.0268519	0	23.8897	4.89021	0.00429738	0	0	0	0	0
0.002416	4.87708	-0.0353063	-5.53791E-005	4.96947	-0.0268315	0	23.8897	4.88885	0.00425387	0	0	0	0	0
0.0024165	4.8798	-0.0353063	-5.20325E-005	4.96947	-0.0267362	0	23.8897	4.89055	0.00424048	0	0	0	0	0
0.002417	4.87844	-0.0353063	-4.86858E-005	4.96879	-0.026794	0	23.8914	4.89123	0.0043275	0	0	0	0	0
0.0024175	4.87708	-0.0353399	-4.86858E-005	4.97287	-0.0267464	0	23.8881	4.89157	0.00424718	0	0	0	0	0
0.002418	4.87471	-0.0353635	-4.53391E-005	4.97015	-0.0267362	0	23.8847	4.89021	0.00420367	0	0	0	0	0
0.0024185	4.87539	-0.0353702	-4.19924E-005	4.97287	-0.0268008	0	23.883	4.89225	0.00421705	0	0	0	0	0
0.002419	4.87471	-0.0353299	-4.19924E-005	4.97219	-0.0267702	0	23.883	4.89191	0.00416016	0	0	0	0	0
0.0024195	4.87674	-0.0353635	-3.86458E-005	4.96742	-0.0268315	0	23.883	4.88987	0.00411999	0	0	0	0	0
0.00242	4.87776	-0.0353904	-3.86458E-005	4.96879	-0.0267872	0	23.883	4.88919	0.00411665	0	0	0	0	0
0.0024205	4.87708	-0.0354476	-3.86458E-005	4.97219	-0.0267464	0	23.883	4.88953	0.0041635	0	0	0	0	0
0.002421	4.8781	-0.0353971	-3.52991E-005	4.98172	-0.0267872	0	23.883	4.88783	0.00410326	0	0	0	0	0
0.0024215	4.87674	-0.0353971	-3.52991E-005	4.97696	-0.0268417	0	23.883	4.89123	0.00407648	0	0	0	0	0
0.002422	4.87539	-0.0353635	-3.52991E-005	4.97083	-0.0267566	0	23.8813	4.89021	0.00414008	0	0	0	0	0
0.0024225	4.87674	-0.0354072	-3.52991E-005	4.97015	-0.0267226	0	23.8847	4.88919	0.00416685	0	0	0	0	0
0.002423	4.87573	-0.0354677	-3.52991E-005	4.96947	-0.0267498	0	23.8982	4.89157	0.00407983	0	0	0	0	0
0.0024235	4.87742	-0.035461	-3.86458E-005	4.96947	-0.0267294	0	23.9184	4.89021	0.00407983	0	0	0	0	0
0.002424	4.87708	-0.0354274	-3.86458E-005	4.97355	-0.0268212	0	23.9369	4.88953	0.0040062	0	0	0	0	0
